datetime,open,high,low,close,volume,period
19/05/21 05:30,42849.78,43584.9,40500.15,40843.52,18397.87096,10408
19/05/21 07:30,40843.53,41299.98,40125,40591.15,17729.03951,10409
19/05/21 09:30,40591.99,40846.97,38604.93,39200.01,30290.78991,10410
19/05/21 11:30,39200,40575.25,38550,40371.44,18776.97764,10411
19/05/21 13:30,40354.98,40888,39849.49,40324.64,12552.91818,10412
19/05/21 15:30,40324.64,40442.95,36333,38700,35100.57969,10413
19/05/21 17:30,38700,39295.51,30000,35863.06,75186.33844,10414
19/05/21 19:30,35863.06,37990,33993.7,37318.52,45854.33802,10415
19/05/21 21:30,37310.14,40442,36111,39370.61,41279.04002,10416
19/05/21 23:30,39366.87,39616.04,37600,39342.93,21951.62191,10417
20/05/21 01:30,39337.45,40200,37032.96,38771.77,19436.04208,10418
20/05/21 03:30,38777.05,39800,36600.01,36690.09,17791.68679,10419
20/05/21 05:30,36671.23,38180,34850,36973.51,32936.88144,10420
20/05/21 07:30,36971.95,38599,36834.83,38341.04,15610.81757,10421
20/05/21 09:30,38340.01,39970,38202.11,39938.91,15747.76609,10422
20/05/21 11:30,39936.75,40780.87,39199.99,39959.68,16452.2617,10423
20/05/21 13:30,39959.67,40250.01,38700,39931.2,13574.38257,10424
20/05/21 15:30,39932.06,40690.56,39493.2,40475.17,16393.33467,10425
20/05/21 17:30,40476.68,42451.67,40086.09,41713.33,23027.99923,10426
20/05/21 19:30,41721.02,42200,40891.91,41432.88,14999.21395,10427
20/05/21 21:30,41432.88,41450,38110,39785.36,26665.55958,10428
20/05/21 23:30,39784.97,40448.23,39220,40116.04,9541.660046,10429
21/05/21 01:30,40116.04,40829.61,39638.27,40688.48,6829.099429,10430
21/05/21 03:30,40686.18,41900,39383.52,40526.64,11238.62065,10431
21/05/21 05:30,40525.39,42200,40470.23,41429.68,9944.532116,10432
21/05/21 07:30,41427.61,41623.86,40408.84,40666.91,6944.20984,10433
21/05/21 09:30,40662,40715.11,39587.06,39846.48,9031.784925,10434
21/05/21 11:30,39846.48,40800,39222,39842.57,10137.28767,10435
21/05/21 13:30,39842.58,41194.18,39277,40876.67,12095.22005,10436
21/05/21 15:30,40876.68,41230.67,40237.42,41124.29,9482.810691,10437
21/05/21 17:30,41124.3,41577,40269,41112.03,9410.816323,10438
21/05/21 19:30,41112.03,41789.4,36444.44,36794.57,51522.77474,10439
21/05/21 21:30,36803.28,37825.75,36100,37341.74,23254.71582,10440
21/05/21 23:30,37341.8,37391.15,35501.01,36062.12,17923.75477,10441
22/05/21 01:30,36062.13,36691,33488,36588.77,28035.49955,10442
22/05/21 03:30,36592.48,37447,36000,37252.01,14317.48176,10443
22/05/21 05:30,37263.35,37987.63,36877,37620.76,10059.56536,10444
22/05/21 07:30,37620.75,38100,36517.03,36951.85,13187.3257,10445
22/05/21 09:30,36947.31,37219.45,35200.62,36376.25,14838.10675,10446
22/05/21 11:30,36376.26,36510.23,35500,36269.28,10817.5758,10447
22/05/21 13:30,36266.36,37452.61,36258.96,37173.8,10532.27301,10448
22/05/21 15:30,37174.99,38827.52,36835,38157.76,14077.22953,10449
22/05/21 17:30,38157.75,38829,37725.74,38310.57,10225.48322,10450
22/05/21 19:30,38310.57,38721.75,37000,38162.4,12823.6148,10451
22/05/21 21:30,38161.92,38600,37563.49,37968.1,9104.493312,10452
22/05/21 23:30,37972.55,38121.04,37158.14,37286.65,7805.522059,10453
23/05/21 01:30,37286.65,38362.33,37268.76,38153.77,6217.194561,10454
23/05/21 03:30,38153.91,38400,37338.18,37449.73,6853.859582,10455
23/05/21 05:30,37458.51,38270.64,36668.99,37907.92,9318.307059,10456
23/05/21 07:30,37907.91,38018.93,37234.4,37421.59,5536.055694,10457
23/05/21 09:30,37421.59,37421.59,36572.41,36883.04,7212.681883,10458
23/05/21 11:30,36879.99,37323.23,35530,35927.69,12680.66535,10459
23/05/21 13:30,35927.7,35930.89,33800.59,34202.58,32210.01904,10460
23/05/21 15:30,34207.02,35822.21,34118.72,35389.1,16134.17055,10461
23/05/21 17:30,35386.8,35800,32600,33642.07,34905.72643,10462
23/05/21 19:30,33647.25,34583.39,33000,33318.09,18914.61239,10463
23/05/21 21:30,33316.42,33900,31111.01,32715.82,41083.35226,10464
23/05/21 23:30,32716,33469.14,31777.89,33051.73,17850.3126,10465
24/05/21 01:30,33047.33,34480,33045.31,34007.56,12043.90525,10466
24/05/21 03:30,34007.57,35000,33555,34655.25,9246.238098,10467
24/05/21 05:30,34681.44,35726.34,34664.77,35089.33,12393.71609,10468
24/05/21 07:30,35089.33,35889,34800,35251.37,10035.01713,10469
24/05/21 09:30,35250.56,35489.88,34031,35292.6,9535.616589,10470
24/05/21 11:30,35292.59,36887,35010.7,36645.79,16054.74541,10471
24/05/21 13:30,36645.79,36850,36100,36202,12751.55622,10472
24/05/21 15:30,36204.12,37922.18,35877.52,37600.01,19383.56745,10473
24/05/21 17:30,37600.01,38637.7,37371.03,37571.6,19953.20728,10474
24/05/21 19:30,37578.59,38200,37266.58,37539.63,12690.45594,10475
24/05/21 21:30,37539.64,37975,36818.55,37669.77,12684.20967,10476
24/05/21 23:30,37667.88,39787.96,37397.56,39606.1,15775.28538,10477
25/05/21 01:30,39606.11,39920,38308.52,38449.79,13630.5323,10478
25/05/21 03:30,38467.42,38984.15,37955.42,38796.29,6742.984521,10479
25/05/21 05:30,38810.99,39791.77,38502.73,38808.3,12345.42912,10480
25/05/21 07:30,38806.36,38925.32,37800.5,38304.51,9349.373752,10481
25/05/21 09:30,38306.43,38718,37608,38356.5,8414.496666,10482
25/05/21 11:30,38354.92,39200,38113.97,38985.06,7917.10341,10483
25/05/21 13:30,38993.91,39110,37751.15,37932.87,8666.045299,10484
25/05/21 15:30,37932.86,37937.15,36486,36537.16,14740.25648,10485
25/05/21 17:30,36537.17,37978.23,36419.62,37462.33,12470.86828,10486
25/05/21 19:30,37462.33,38481.18,37000,38277.57,14669.38429,10487
25/05/21 21:30,38277.55,38299.88,37500,37951.98,6470.431668,10488
25/05/21 23:30,37951.99,38288,37011,37292.69,6182.225021,10489
26/05/21 01:30,37292.69,38110,37250.01,37937.79,4883.419701,10490
26/05/21 03:30,37937.81,38753.98,37906.77,38324.72,5887.194708,10491
26/05/21 05:30,38324.72,38888,37800.44,38658.22,7074.643186,10492
26/05/21 07:30,38660.17,39693.66,38641.54,39503.98,9806.792104,10493
26/05/21 09:30,39503.98,39606.67,39000,39229.28,6222.676769,10494
26/05/21 11:30,39229.28,40755,39157.48,40445.79,12054.61534,10495
26/05/21 13:30,40445.79,40841,39737.75,40150,9156.692081,10496
26/05/21 15:30,40150,40330,39379.79,39850.65,8279.956584,10497
26/05/21 17:30,39850.66,40289.75,38790.23,38831.98,11630.64799,10498
26/05/21 19:30,38831.98,39339.52,38440,38758.61,11448.58683,10499
26/05/21 21:30,38758.62,39350,38008,38965.66,9676.485391,10500
26/05/21 23:30,38975.74,38975.74,37900.03,38485.1,8151.784383,10501
27/05/21 01:30,38476.74,39231.9,38280.19,39030.74,6047.316455,10502
27/05/21 03:30,39030.74,39450.69,38639.74,39241.91,5230.576274,10503
27/05/21 05:30,39241.92,39243.1,37502,37625.31,8314.840572,10504
27/05/21 07:30,37624.6,37995.19,37134.27,37621.56,7668.45322,10505
27/05/21 09:30,37623.64,38177.12,37204.76,38136.54,6096.645881,10506
27/05/21 11:30,38138.75,38407.42,37881.08,38275.47,5221.515137,10507
27/05/21 13:30,38275.47,39495.69,37826.08,39277.44,8078.610883,10508
27/05/21 15:30,39277.44,39888.02,39065.19,39690.01,8133.768893,10509
27/05/21 17:30,39690,40411.14,39256.59,39864.02,10634.88667,10510
27/05/21 19:30,39864.01,40355.57,39461.85,39667,7765.758282,10511
27/05/21 21:30,39666.99,39721.28,38691,39028.99,9627.349755,10512
27/05/21 23:30,39029,39222.13,38500,38768.35,4475.190089,10513
28/05/21 01:30,38768.36,39187.35,38195.19,38978.69,5744.29483,10514
28/05/21 03:30,38978.69,39146.39,38279.1,38529.98,4785.844583,10515
28/05/21 05:30,38529.99,38877.83,37687.77,38155.11,7374.863284,10516
28/05/21 07:30,38150.57,38416.74,37813.38,38237.18,4612.595613,10517
28/05/21 09:30,38237.1,38237.1,36686,36996.45,12206.79834,10518
28/05/21 11:30,36996.45,37382.68,36442,36975.93,13286.78656,10519
28/05/21 13:30,36975.65,37250,35360,35994.67,17800.4126,10520
28/05/21 15:30,35995.19,36512.37,35100,35351.65,12646.98251,10521
28/05/21 17:30,35351.65,37279.98,35168.24,36923.61,15491.06842,10522
28/05/21 19:30,36923.6,37103.37,36395.87,36749.31,7189.441923,10523
28/05/21 21:30,36751.59,36845.93,35650.22,35976.17,13281.74299,10524
28/05/21 23:30,35976.17,36570,35551.06,35789.3,9629.645753,10525
29/05/21 01:30,35789.31,36240,34684,35031.79,12964.33723,10526
29/05/21 03:30,35031.79,35893.55,34750.56,35663.49,8892.954496,10527
29/05/21 05:30,35661.79,36500,35617.87,36374.11,7053.658942,10528
29/05/21 07:30,36374.11,36774.44,36100,36458.77,6449.912752,10529
29/05/21 09:30,36458.77,37338.58,35604.3,36862.3,8544.74839,10530
29/05/21 11:30,36862.31,37086.1,36001,36145.02,6391.879291,10531
29/05/21 13:30,36145,36350,34854.79,35378.95,9958.354812,10532
29/05/21 15:30,35378.67,35850,34567.89,35375,9461.292492,10533
29/05/21 17:30,35375,35402.34,34125.68,34891.89,12932.76091,10534
29/05/21 19:30,34888.66,35300,33800,34416.27,15836.13716,10535
29/05/21 21:30,34416.26,35049,33650,33891.84,12232.41359,10536
29/05/21 23:30,33893.55,34329.59,33632.76,34025.43,9601.329043,10537
30/05/21 01:30,34025.44,34742.93,33752.3,34650.08,7984.64996,10538
30/05/21 03:30,34650.08,35100,34137.09,34605.15,6215.955344,10539
30/05/21 05:30,34605.15,34616.26,33379,33897.89,8754.575606,10540
30/05/21 07:30,33896.76,34974.99,33785.21,34770.12,5517.69727,10541
30/05/21 09:30,34770.13,35492.89,34631.73,35325.61,7734.214202,10542
30/05/21 11:30,35327.19,36232.09,35251.98,35998.33,8764.92116,10543
30/05/21 13:30,35996.12,36211.25,35546.42,35840.73,5443.205664,10544
30/05/21 15:30,35840.02,36420,35653.45,36359.44,6790.665887,10545
30/05/21 17:30,36359.44,36488,35280,35676.86,7693.348979,10546
30/05/21 19:30,35676.86,35732.08,35100,35477,5361.801178,10547
30/05/21 21:30,35477,36000,35300,35819.67,5154.936725,10548
30/05/21 23:30,35817.23,36284.44,35814.71,36077.59,4576.097592,10549
31/05/21 01:30,36077.59,36350,35839.95,35940.45,4414.272034,10550
31/05/21 03:30,35939.61,36048.3,35500,35641.27,3329.65067,10551
31/05/21 05:30,35641.26,36000,34727.91,34804.39,6840.075446,10552
31/05/21 07:30,34806.75,34975,34250.55,34489.57,7290.789899,10553
31/05/21 09:30,34489.58,34688.74,34153.84,34447.34,6196.544639,10554
31/05/21 11:30,34447.35,35975,34434.29,35850.17,9956.924,10555
31/05/21 13:30,35850.17,36384.99,35588.08,35929.8,9046.015147,10556
31/05/21 15:30,35931.48,37195,35926.81,36836.46,13901.47109,10557
31/05/21 17:30,36836.46,37278.03,36510.66,36721.28,10075.62973,10558
31/05/21 19:30,36721.29,37149.99,36333.44,36961.16,8501.130038,10559
31/05/21 21:30,36961.16,37457.07,36673.41,36934.73,10317.13559,10560
31/05/21 23:30,36935.81,36955.02,36510.01,36863.67,3882.517462,10561
01/06/21 01:30,36865.75,37087.3,36557.3,36932.55,3181.005673,10562
01/06/21 03:30,36932.55,37499,36800.93,37253.81,4971.496585,10563
01/06/21 05:30,37253.82,37894.81,37100,37196.64,8388.506891,10564
01/06/21 07:30,37196.64,37296.08,36478,36704.99,6258.551517,10565
01/06/21 09:30,36706.8,37350,36561.89,37266.55,4370.552793,10566
01/06/21 11:30,37264.66,37443.72,36638.71,36831.58,5724.79504,10567
01/06/21 13:30,36831.58,36939.81,35902.43,36231.51,8530.677386,10568
01/06/21 15:30,36234.1,36761.96,36095.15,36596.62,5289.210376,10569
01/06/21 17:30,36596.63,37440,35666,37039.69,13615.93276,10570
01/06/21 19:30,37036.57,37289.86,36025.46,36235.29,8413.892855,10571
01/06/21 21:30,36235.28,36479.99,35716.66,36154.77,7198.367327,10572
01/06/21 23:30,36154.64,36492.89,35726.36,35973.87,5720.085631,10573
02/06/21 01:30,35973.86,36474.55,35873.08,36418.77,3772.109751,10574
02/06/21 03:30,36418.77,36800,36213.8,36693.09,3951.981444,10575
02/06/21 05:30,36694.85,36900,35920,36292.17,4550.547475,10576
02/06/21 07:30,36292.17,36685,36230,36472.39,3452.971881,10577
02/06/21 09:30,36472.38,36921,36472.38,36808.49,4418.784016,10578
02/06/21 11:30,36808.49,37400,36661.53,37220,8040.450703,10579
02/06/21 13:30,37219.99,37538.07,37065,37270.26,6807.506618,10580
02/06/21 15:30,37270.26,37369.2,36851.45,37203.08,6034.79698,10581
02/06/21 17:30,37203.08,37800,37058.61,37539.04,7801.929159,10582
02/06/21 19:30,37539.05,38225,37455,38040.7,9744.803818,10583
02/06/21 21:30,38040.69,38200,37727.37,38014.98,6006.092871,10584
02/06/21 23:30,38014.23,38066.65,37775,37884.57,3285.498721,10585
03/06/21 01:30,37884.58,37929.97,37569.25,37780.32,3706.211886,10586
03/06/21 03:30,37779.86,37874.66,37320,37568.68,3737.778367,10587
03/06/21 05:30,37568.68,37903.14,37250,37298,4588.628647,10588
03/06/21 07:30,37298.01,37678.86,37170,37634.57,3793.085465,10589
03/06/21 09:30,37635.24,38895,37600,38795.88,9650.42182,10590
03/06/21 11:30,38795.88,39039.19,38538.75,38634.09,6644.236717,10591
03/06/21 13:30,38634.77,39210,38518.96,39119.59,6456.690964,10592
03/06/21 15:30,39119.84,39476,38715.24,38781.75,9763.083922,10593
03/06/21 17:30,38781.75,39265.25,38288,38440.01,12262.74888,10594
03/06/21 19:30,38440,38768.2,38343.54,38535.61,5198.582836,10595
03/06/21 21:30,38535.6,38997,38431.03,38791.9,5142.749757,10596
03/06/21 23:30,38791.89,38931.97,38450,38596.64,3922.046431,10597
04/06/21 01:30,38596.65,38987.61,38532.31,38741.35,3319.702912,10598
04/06/21 03:30,38745.77,39450,38718.98,39246.79,5147.12766,10599
04/06/21 05:30,39246.78,39289.07,37588,37900,10413.3517,10600
04/06/21 07:30,37900,38133.23,37320.26,37933.72,6734.612468,10601
04/06/21 09:30,37933.73,37939.25,36500,36716.55,14073.32551,10602
04/06/21 11:30,36718.38,37039,36218.21,36610.29,9316.248862,10603
04/06/21 13:30,36606.8,36861.6,36072.82,36854.99,6575.735627,10604
04/06/21 15:30,36854.99,37028.65,36361,36585.66,6587.139806,10605
04/06/21 17:30,36585.67,37139,35555.15,36729.31,13372.94504,10606
04/06/21 19:30,36729.32,37064.29,36150,36948.85,7633.937043,10607
04/06/21 21:30,36948.86,37248.94,36751.05,37082.77,4973.352448,10608
04/06/21 23:30,37082.78,37195,36708,36800.99,4052.412434,10609
05/06/21 01:30,36801,37246.99,36793.74,37199.51,3238.816871,10610
05/06/21 03:30,37199.52,37246.12,36462.42,36829,4345.921443,10611
05/06/21 05:30,36829.15,37846.6,36613.22,37688.5,5448.870641,10612
05/06/21 07:30,37688.5,37761.42,37336.11,37410,3577.582779,10613
05/06/21 09:30,37410.04,37750,37410.04,37597.98,3030.809056,10614
05/06/21 11:30,37597.98,37925,37547.34,37582.14,3906.618057,10615
05/06/21 13:30,37582.13,37850,35951.74,36325.8,7901.13016,10616
05/06/21 15:30,36325.56,36697.53,35667,35869.42,9119.81425,10617
05/06/21 17:30,35869.42,36221.53,35250,35726.95,9440.84914,10618
05/06/21 19:30,35726.99,36435,35514.73,36321.42,6789.64039,10619
05/06/21 21:30,36321.42,36324.2,35859.52,36021.11,3668.278689,10620
05/06/21 23:30,36021.11,36300,35692.04,35778.94,3912.718877,10621
06/06/21 01:30,35777.61,36016.1,34800,34964.69,7357.345547,10622
06/06/21 03:30,34964.69,35614.55,34832.51,35513.2,6305.963904,10623
06/06/21 05:30,35516.07,36257.05,35405.61,36215.19,4718.43879,10624
06/06/21 07:30,36215.18,36257.34,35807.88,35989.67,3675.079579,10625
06/06/21 09:30,35988.56,36251.99,35949.28,36236.65,2839.231516,10626
06/06/21 11:30,36236.66,36480,35701.04,36132.57,4219.389249,10627
06/06/21 13:30,36132.52,36414.55,35967.85,36166.27,3532.57002,10628
06/06/21 15:30,36166.27,36217.17,35800.93,35868.13,3669.092795,10629
06/06/21 17:30,35868.12,36121.64,35550,35639.03,4005.73178,10630
06/06/21 19:30,35639.03,36429.28,35450,36157.47,5467.992945,10631
06/06/21 21:30,36157.47,36317.81,35907.17,36031.27,3684.822183,10632
06/06/21 23:30,36031.27,36038.27,35705,35747.15,2972.775084,10633
07/06/21 01:30,35747.14,35995.28,35581.72,35938.61,3636.825111,10634
07/06/21 03:30,35938.61,35950,35222,35796.31,5228.257585,10635
07/06/21 05:30,35796.31,36900,35498.62,36679.08,7391.0042,10636
07/06/21 07:30,36679.08,36759.49,36285.44,36392.93,4295.913878,10637
07/06/21 09:30,36392.94,36545.01,35968.45,36289.33,3514.587242,10638
07/06/21 11:30,36289.33,36360,35850.66,36139.99,4341.240329,10639
07/06/21 13:30,36139.99,36393.52,35900.52,36269.68,5519.044503,10640
07/06/21 15:30,36269.67,36591.72,36269.66,36376.47,4806.133197,10641
07/06/21 17:30,36376.47,36777.47,36241.6,36315.49,5241.664558,10642
07/06/21 19:30,36315.5,36316.51,35860.5,36035.51,5677.829746,10643
07/06/21 21:30,36035.35,36079.63,35575,35725.12,5546.382313,10644
07/06/21 23:30,35725.12,35777,35328.02,35634.46,5406.004227,10645
08/06/21 01:30,35634.45,35744.52,33563.4,34113.35,16586.36529,10646
08/06/21 03:30,34113.66,34291.54,33300,33552.79,9248.783093,10647
08/06/21 05:30,33556.96,34068.01,33340,33776.06,10854.52373,10648
08/06/21 07:30,33776.06,33886.21,32351,32817.09,16283.72848,10649
08/06/21 09:30,32817.09,33155,32481.83,32892.95,8410.246005,10650
08/06/21 11:30,32892.95,33246.09,32123,32966.7,9740.034845,10651
08/06/21 13:30,32966.7,33373.01,32666.65,32813.52,8314.283276,10652
08/06/21 15:30,32813.51,33247.25,32651.52,33089.99,8152.874433,10653
08/06/21 17:30,33084.43,33179.23,32364.93,32383.8,6538.971351,10654
08/06/21 19:30,32383.8,32530.02,31000,31705.24,22030.82947,10655
08/06/21 21:30,31705.25,32378.36,31563.52,32156.31,9827.797059,10656
08/06/21 23:30,32157.97,32999.35,32053.91,32864.18,8847.943157,10657
09/06/21 01:30,32864.19,33841.98,32661.95,33451.46,9890.402424,10658
09/06/21 03:30,33456.2,33795.84,33280.19,33380.81,4359.554804,10659
09/06/21 05:30,33380.8,33540.47,32441.4,32510.73,6577.160201,10660
09/06/21 07:30,32510.73,33248.9,32396.82,32863.07,6794.328432,10661
09/06/21 09:30,32862.25,33784.85,32536.49,33502.57,8496.351089,10662
09/06/21 11:30,33502.57,34512.95,33423.2,34169.05,14123.98211,10663
09/06/21 13:30,34168.11,34385,33808,33999.48,9372.053549,10664
09/06/21 15:30,33999.48,35045.55,33925.6,34972.42,11516.69224,10665
09/06/21 17:30,34972.42,35450,34769.2,35082.33,13726.19789,10666
09/06/21 19:30,35087.22,36736,34512.94,36357.11,25180.30517,10667
09/06/21 21:30,36356.42,37000,36070.05,36536.51,14176.61762,10668
09/06/21 23:30,36536.51,36798.9,35650.16,36260.45,11042.12775,10669
10/06/21 01:30,36260.45,36763,36112,36635.7,5940.074735,10670
10/06/21 03:30,36641.21,37534.79,36507,37388.05,9661.706746,10671
10/06/21 05:30,37388.05,37666.11,36853.95,36876.21,8740.200504,10672
10/06/21 07:30,36878.53,37450,36751.07,36959.69,6366.008844,10673
10/06/21 09:30,36959.7,37220.99,36500,36827.57,6821.212248,10674
10/06/21 11:30,36827.58,37050,36552.45,36962.14,5229.137211,10675
10/06/21 13:30,36962.12,37574.76,36242.57,37427.94,12761.42713,10676
10/06/21 15:30,37427.94,38491,37306.39,37818.54,17076.35854,10677
10/06/21 17:30,37819.27,37965.91,37369.79,37859.8,9189.541623,10678
10/06/21 19:30,37859.81,38198.23,36612,36896.75,14125.53606,10679
10/06/21 21:30,36896.65,37150,36100,36442.2,9636.000868,10680
10/06/21 23:30,36443.5,36866.24,36338.23,36675.09,6159.990763,10681
11/06/21 01:30,36675.1,36753.9,35782,36695.75,8791.17395,10682
11/06/21 03:30,36695.79,37088,36575.56,36675.72,4630.697208,10683
11/06/21 05:30,36677.83,37300,35936.77,36293.53,7656.861307,10684
11/06/21 07:30,36293.53,36925,35956.68,36754.4,5936.884207,10685
11/06/21 09:30,36754.41,37435,36642.38,37007.12,7290.329721,10686
11/06/21 11:30,37007.14,37197.22,36390.32,37147.55,6641.399819,10687
11/06/21 13:30,37147.56,37486.5,36921,37053.74,7398.548358,10688
11/06/21 15:30,37053.74,37680.4,37033.37,37378.82,7077.114556,10689
11/06/21 17:30,37378.82,37589,36975,37448.24,5689.154578,10690
11/06/21 19:30,37450.11,37509.99,36747.62,36818.41,6593.716296,10691
11/06/21 21:30,36818.42,36976.27,36511.52,36909.44,6454.6038,10692
11/06/21 23:30,36911.59,37419.01,36745.76,37246.77,5874.739782,10693
12/06/21 01:30,37246.76,37477,36745,36898.68,5396.647462,10694
12/06/21 03:30,36901.01,37498.58,36832.5,37331.98,6456.005414,10695
12/06/21 05:30,37331.98,37463.63,36162,36228.43,10138.12105,10696
12/06/21 07:30,36228.43,36376.43,35277,35571.19,14339.74367,10697
12/06/21 09:30,35572.84,35726.68,35000,35166.69,8285.684491,10698
12/06/21 11:30,35166.69,35666.56,35095.82,35289.06,7107.308112,10699
12/06/21 13:30,35289.06,35425,35031.27,35238.54,5522.794608,10700
12/06/21 15:30,35238.55,35900,34600.36,35596.7,12487.5162,10701
12/06/21 17:30,35597.5,36238,35506.94,35986.72,8180.920434,10702
12/06/21 19:30,35986.72,36009.24,35315,35384.96,6067.859765,10703
12/06/21 21:30,35384.96,35809.52,35300,35718.94,4933.808813,10704
12/06/21 23:30,35718.95,35997.67,35652,35730,3429.289061,10705
13/06/21 01:30,35730.01,36143.93,35730.01,35817.2,3639.332467,10706
13/06/21 03:30,35817.19,35998.97,35420.32,35546.11,3585.171319,10707
13/06/21 05:30,35546.12,35926.96,35342.14,35785.05,3494.513941,10708
13/06/21 07:30,35785.04,35849.98,34816.02,34867.8,6216.819591,10709
13/06/21 09:30,34867.81,35262,34757,34981.48,4341.498699,10710
13/06/21 11:30,34981.48,35499.86,34887.01,35280.02,4570.009217,10711
13/06/21 13:30,35282.02,35899.54,35171.55,35832.98,5113.692234,10712
13/06/21 15:30,35835.62,36099,35710,35904.03,5587.636114,10713
13/06/21 17:30,35904.02,36150,35771.58,35879.99,5042.368531,10714
13/06/21 19:30,35880,36076.64,35670,36034.97,4363.330044,10715
13/06/21 21:30,36034.96,37489.75,35970,37300,14353.95158,10716
13/06/21 23:30,37300,37750.14,37260,37650,7710.656233,10717
14/06/21 01:30,37650,39380,37636.18,38899.51,19709.0047,10718
14/06/21 03:30,38899.52,39177.38,38700,39020.57,6417.544678,10719
14/06/21 05:30,39020.56,39800,38770,39176.62,12526.74421,10720
14/06/21 07:30,39176.61,39299.91,38730,38975.14,6488.796373,10721
14/06/21 09:30,38975.14,39603.13,38782.34,39403.78,6237.515413,10722
14/06/21 11:30,39403.79,39700,39162.98,39555.24,6402.342773,10723
14/06/21 13:30,39555.25,39629.01,38820,39097,8792.942475,10724
14/06/21 15:30,39097,39449.25,39034,39166.33,4688.953761,10725
14/06/21 17:30,39166.33,40826.32,39040,40538.24,18562.20656,10726
14/06/21 19:30,40537.59,41064.05,40400,40685.37,13707.1687,10727
14/06/21 21:30,40685.37,40740.03,39813,40217.39,11828.16847,10728
14/06/21 23:30,40217.39,40277.55,39323.1,39716.06,8117.658536,10729
15/06/21 01:30,39716.06,40340.62,39602,40270,6008.103931,10730
15/06/21 03:30,40270,40605.87,40031.36,40516.29,5161.790746,10731
15/06/21 05:30,40516.28,40900,39856.6,39922.03,6982.541298,10732
15/06/21 07:30,39922.03,40600,39887.7,40404.86,5122.253157,10733
15/06/21 09:30,40403.13,40580,40204.2,40331.07,4331.062047,10734
15/06/21 11:30,40331.07,40512.49,40100,40365.74,4590.613162,10735
15/06/21 13:30,40367.41,40400,39531,40099.58,8513.317087,10736
15/06/21 15:30,40099.58,40200,39672.86,39839.9,5349.865058,10737
15/06/21 17:30,39839.9,40450,39751.31,40280.32,6417.196635,10738
15/06/21 19:30,40280.32,40333.08,39720,40065.01,6252.884259,10739
15/06/21 21:30,40065.01,40786,39986.4,40702.95,7156.549163,10740
15/06/21 23:30,40703.04,41330,39768,39958.01,15356.19676,10741
16/06/21 01:30,39957.76,40219.61,39506.4,39963.48,6718.650363,10742
16/06/21 03:30,39966,40365.27,39958.41,40144.04,3888.493847,10743
16/06/21 05:30,40143.8,40154.34,39610,40089.63,4323.987653,10744
16/06/21 07:30,40089.63,40181.95,39824.28,40013.63,2872.48698,10745
16/06/21 09:30,40013.64,40441.25,39840,40251.31,7204.447428,10746
16/06/21 11:30,40251.3,40527.14,40041,40126.87,7460.096756,10747
16/06/21 13:30,40126.87,40260.14,39880,39952.7,5089.326874,10748
16/06/21 15:30,39952.71,40063.88,38877.46,39080.01,11072.5096,10749
16/06/21 17:30,39080.01,39504.99,38870,39229.39,9040.217793,10750
16/06/21 19:30,39229.4,39368.74,38565,38775.66,7423.360246,10751
16/06/21 21:30,38775.66,39311.74,38415,39170.46,9077.413638,10752
16/06/21 23:30,39170.64,39735.52,38301.68,38680.11,14037.31148,10753
17/06/21 01:30,38680.1,38888.88,38423.01,38766.72,4420.577131,10754
17/06/21 03:30,38766.09,38925,38116.01,38349.01,5750.241358,10755
17/06/21 05:30,38349,38795,38213.23,38653.66,4482.017355,10756
17/06/21 07:30,38654.06,38978.75,38620.42,38865.05,4503.138924,10757
17/06/21 09:30,38865.05,39095.36,38644.4,38709.99,4906.790708,10758
17/06/21 11:30,38709.98,39400,38709.98,39207.36,6487.940292,10759
17/06/21 13:30,39208.67,39559.88,39057.27,39493.92,6104.016104,10760
17/06/21 15:30,39493.92,39541.96,39105.51,39146.36,4743.181322,10761
17/06/21 17:30,39148.26,39195.9,38607.28,38711.43,8667.15737,10762
17/06/21 19:30,38710.29,39150,38411.39,39007.91,7293.93922,10763
17/06/21 21:30,39008.01,39111.56,37600,37695.13,13715.6748,10764
17/06/21 23:30,37695.12,37928.42,37505,37702.53,7885.057272,10765
18/06/21 01:30,37702.53,37872.92,37365,37740.4,5869.491446,10766
18/06/21 03:30,37740.4,38258,37615.74,38092.97,4882.902305,10767
18/06/21 05:30,38092.97,38202.84,37492.9,37649.38,4491.687696,10768
18/06/21 07:30,37649.39,38035.72,37213,37926.79,6694.413429,10769
18/06/21 09:30,37926.78,38148.11,37513.55,37605.64,5751.415085,10770
18/06/21 11:30,37606.58,37819.9,37377,37715.03,5060.661402,10771
18/06/21 13:30,37715.04,37966.98,37451.12,37511.99,5155.757565,10772
18/06/21 15:30,37512,38029.99,37063.8,37821.95,9968.360469,10773
18/06/21 17:30,37818.57,37948.55,37019,37207.88,10067.40829,10774
18/06/21 19:30,37204.32,37299,36278.5,36355.1,14154.79334,10775
18/06/21 21:30,36355.97,36818.44,36200.34,36219.11,8392.10536,10776
18/06/21 23:30,36219.12,36361.13,35129.29,35327.24,14577.98256,10777
19/06/21 01:30,35323.65,35866.32,35232.26,35650.01,6744.725841,10778
19/06/21 03:30,35650.02,35928.39,35332.01,35819.84,4168.7319,10779
19/06/21 05:30,35820.48,36297.3,35640.44,36110.43,4916.982857,10780
